省（区、市）,市（区）,县,项目名称,所属基地,项目类型,项目阶段,核准容量（MW）,核准日期（年/月/日）,开工日期（年/月/日）,累计吊装容量（MW）,首次并网日期（年/月/日）,全部并网日期（年/月/日）,并网容量（MW）,项目公司,所属集团,备注,并网年份
辽宁省,锦州市,黑山县,锦州运达黑山东兴风电项目,,陆上集中式,已并网,48,2012/6/7,2012/12/1,48,2014/2/17,2014/2/24,48,锦州运达风力发电有限公司,其它投资企业,,2014
辽宁省,铁岭市,昌图县,京能昌图天桥山风力发电项目,,陆上集中式,已并网,49.5,2010/12/31,2011/8/1,30,2013/12/1,2012/9/1,49.5,辽宁大唐国际昌图风电有限责任公司,大唐国际,,2012
辽宁省,锦州市,义县,聚粮屯风力发电项目,,陆上集中式,已并网,48,2014/3/24,2015/6/1,48,2014/10/1,2014/12/19,48,华能锦州风力发电有限公司,华能新能源,,2014
辽宁省,铁岭市,开原市,开原市老城街东关村分散式风力发电项目,,陆上分散式,已并网,5,2018/8/30,2019/1/1,5,2019/6/21,2019/6/30,5,辽宁乾能发电有限公司,,,2019
辽宁省,铁岭市,开原市,开原威远风电场,,陆上集中式,已并网,49.5,2011/12/31,2012/12/1,49.5,2013/8/12,2013/8/16,49.5,三峡新能源开原风电有限公司,三峡集团,,2013
辽宁省,铁岭市,开原市,开原业民风电场,,陆上集中式,已并网,49.5,2009/1/23,2009/11/1,49.5,2009/10/2,2009/10/20,49.5,开原辽能风力发电有限公司,辽宁能源,,2009
辽宁省,沈阳市,康平县,康平风力发电公司,,陆上集中式,已并网,26.15,,,,,,26.15,,,,2019
辽宁省,沈阳市,康平县,康平富饶山风力发电场新建工程,,陆上集中式,已并网,49.5,2007/5/28,2008/3/1,49.5,2007/12/29,2008/2/27,49.5,沈阳龙源雄亚风力发电有限公司,国电龙源,,2008
辽宁省,沈阳市,康平县,康平郝官(49.5MW)风电场新建工程,,陆上集中式,已并网,49.5,2010/12/2,2010/12/1,49.5,2011/1/4,2011/1/24,49.5,国电优能（康平）风电有限公司,国电电力,,2011
辽宁省,沈阳市,康平县,康平张家窑风力发电,,陆上集中式,已并网,49.5,2010/6/10,2010/12/1,49.5,2011/4/12,2011/1/13,49.5,龙源康平风力发电有限公司,国电龙源,,2011
辽宁省,沈阳市,康平县,康平张强风电场新建工程,,陆上集中式,已并网,49.5,2009/1/23,2010/2/1,49.5,2009/12/6,2010/2/10,49.5,龙源康平风力发电有限公司,国电龙源,,2010
辽宁省,铁岭市,昌图县,老城,,陆上集中式,已并网,48,2013/8/5,2016/1/1,,2014/8/20,2014/10/12,48,华能昌图风力发电有限公司,华能,,2014
辽宁省,铁岭市,昌图县,辽宁昌图曲家店风电场49.5MW工程,,陆上集中式,已并网,49.5,2016/12/29,2018/6/1,49.5,2019/1/9,2019/1/24,49.5,昌图源丰新能源发展有限公司,其它投资企业,,2019
辽宁省,铁岭市,昌图县,辽宁大唐国际昌图红山风力发电场,,陆上集中式,已并网,49.5,2010/12/31,2011/4/1,99,2011/12/22,2012/6/30,49.5,辽宁大唐国际昌图风电有限责任公司,大唐国际,,2012
辽宁省,沈阳市,法库县,辽宁大唐国际法库十间房风电场,,陆上集中式,已并网,49.5,2007/10/24,2008/12/1,49.5,2008/10/26,2009/3/22,49.5,辽宁大唐国际新能源有限公司法库分公司,大唐国际,,2009
辽宁省,阜新市,阜新蒙古族自治县,辽宁大唐国际阜新后查台风电场,,陆上集中式,已并网,49.5,2009/11/18,2010/12/1,49.5,2011/9/1,2011/10/10,49.5,辽宁大唐国际阜新风电有限责任公司,大唐国际,,2011
辽宁省,阜新市,阜新蒙古族自治县,辽宁大唐国际阜新前查台风电场,,陆上集中式,已并网,49.5,2009/12/7,2010/12/1,49.5,2011/9/5,2011/10/4,49.5,辽宁大唐国际阜新风电有限责任公司,大唐国际,,2011
辽宁省,大连市,瓦房店市,辽宁大唐国际瓦房店安台风电场新建工程,,陆上集中式,已并网,48,2010/12/31,2012/12/1,48,2012/10/30,2012/12/30,48,大唐（大连）新能源有限责任公司,大唐国际,,2012
辽宁省,沈阳市,法库县,辽宁法库望海寺东风力发电场新建工程,,陆上集中式,已并网,22.1,2007/5/28,2008/1/1,22.1,2008/1/18,2008/1/20,22.1,沈阳龙源风力发电有限公司,国电龙源,,2008
辽宁省,阜新市,阜新蒙古族自治县,辽宁国力阜新王四营子风力发电项目,,陆上集中式,已并网,48,2011/12/31,2016/1/1,78,2016/9/29,2016/9/28,48,辽宁国力新能源有限公司,中广核,,2016
辽宁省,本溪市,桓仁满族自治县,辽宁桓仁牛毛大山风力发电场,,陆上集中式,已并网,24.65,2005/5/11,2006/12/1,24.65,2006/12/28,2006/12/28,24.65,航天龙源（本溪）风力发电有限公司,国电龙源,,2006
辽宁省,沈阳市,康平县,辽宁康平县朝阳堡风电场,,陆上集中式,已并网,49.5,2012/12/8,2013/12/1,49.5,2012/12/30,2013/2/18,49.5,康平华源风电有限公司,其它投资企业,,2013
辽宁省,沈阳市,康平县,辽宁康平县柳树屯风电场,,陆上集中式,已并网,49.5,,,,,,49.5,康平华源风电有限公司,其他投资企业,,2019
辽宁省,沈阳市,康平县,辽宁康平县五间房风电场,,陆上集中式,已并网,49.5,2014/12/8,2013/12/1,49.5,2015/1/21,2015/1/30,49.5,康平华源风电有限公司,其它投资企业,,2015
辽宁省,沈阳市,康平县,辽宁康平县辛屯风电场,,陆上集中式,已并网,50,,2016/10/1,,,2017/10/1,50,康平华源风电有限公司,其他投资企业,,2017
辽宁省,锦州市,锦州市经济技术开发区,辽宁省锦州开发区白石风电场,,陆上集中式,已并网,30,2009/11/30,2010/12/1,30,2013/6/1,2013/7/1,30,锦州市全一新能源风电有限责任公司,天润,,2013
辽宁省,锦州市,凌海市,凌海西八千风力发电场,,陆上集中式,已并网,49.5,2010/7/29,2010/12/1,49.5,2010/12/22,2011/1/1,49.5,国电优能风电开发（凌海）有限公司,国电电力,,2011
辽宁省,朝阳市,北票市,龙源北票桃花山（49.5MW）风电项目,,陆上集中式,已并网,49.5,2012/12/29,2013/1/1,49.5,2013/8/25,2013/8/22,49.5,辽宁龙源风力发电有限公司,国电龙源,,2013
辽宁省,朝阳市,双塔区,龙源朝阳双塔梨树沟风力发电项目,,陆上集中式,已并网,49.5,2010/12/24,2011/8/1,49.5,2012/12/20,2013/2/7,49.5,辽宁龙源风力发电有限公司,国电龙源,,2013
辽宁省,沈阳市,法库县,龙源法库马鞍山北风力发电,,陆上集中式,已并网,49.5,2009/12/31,2010/1/1,49.5,2011/10/13,2010/5/10,49.5,龙源沈阳风力发电有限公司,国电龙源,,2010
辽宁省,沈阳市,法库县,龙源法库马鞍山风力发电,,陆上集中式,已并网,49.5,2009/12/29,2010/1/1,49.5,2010/10/13,2010/5/10,49.5,龙源沈阳风力发电有限公司,国电龙源,,2010
辽宁省,沈阳市,法库县,龙源法库卧牛石风力发电,,陆上集中式,已并网,49.5,2010/11/17,2011/1/1,49.5,2011/11/20,2012/3/11,49.5,龙源沈阳风力发电有限公司,国电龙源,,2012
辽宁省,沈阳市,法库县,龙源法库叶茂台风力发电,,陆上集中式,已并网,49.5,2010/11/17,2010/12/1,49.5,2011/11/20,2012/3/12,49.5,龙源沈阳风力发电有限公司,国电龙源,,2012
辽宁省,沈阳市,康平县,龙源康平敖力营子风力发电,,陆上集中式,已并网,49.5,2010/4/30,2010/7/1,49.5,2010/4/12,2010/7/15,49.5,龙源康平风力发电有限公司,国电龙源,,2010
辽宁省,沈阳市,康平县,龙源康平东升风力发电,,陆上集中式,已并网,49.5,2009/12/29,2010/3/1,49.5,2010/8/12,2010/3/15,49.5,龙源康平风力发电有限公司,国电龙源,,2010
辽宁省,沈阳市,康平县,龙源康平方家风力发电,,陆上集中式,已并网,49.5,2010/12/31,2011/1/1,49.5,2011/10/13,2013/4/26,49.5,沈阳龙源雄亚风力发电有限公司,国电龙源,,2013
辽宁省,沈阳市,康平县,龙源康平沙金台风力场项目,,陆上集中式,已并网,49.5,2011/12/20,2012/2/1,49.5,2012/9/12,2013/4/26,49.5,龙源康平风力发电有限公司,国电龙源,,2013
辽宁省,沈阳市,康平县,龙源康平西关风力发电,,陆上集中式,已并网,49.5,2011/12/23,2012/1/1,49.5,2012/6/14,2013/4/26,49.5,沈阳龙源雄亚风力发电有限公司,国电龙源,,2013
辽宁省,铁岭市,调兵山市,三峡新能源泉眼沟风电场,,陆上集中式,已并网,49.5,2010/3/30,2010/12/1,49.5,2008/10/22,2010/12/1,49.5,三峡新能源调兵山风电有限公司,三峡新能源,,2010
辽宁省,铁岭市,调兵山市,三峡新能源调兵山风电场,,陆上集中式,已并网,49.5,2006/9/4,2008/5/1,49.5,2008/3/10,2008/2/19,49.5,三峡新能源调兵山风电有限公司,三峡新能源,,2008
辽宁省,沈阳市,法库县,沈阳法库望海寺风力发电场新建工程,,陆上集中式,已并网,20.4,2006/9/5,2009/12/1,20.4,2007/8/20,2007/6/23,20.4,沈阳龙源风力发电有限公司,国电龙源,,2007
辽宁省,阜新市,彰武县,沈阳金山彰武大林台48MW风力发电项目,,陆上集中式,已并网,48,2015/4/7,,,,,48,彰武华电新能源发电有限公司,华电,,2019
辽宁省,沈阳市,法库县,四家子风电场,,陆上集中式,已并网,9.6,2002/1/16,2002/8/1,9.6,,,9.6,沈阳东方电力有限公司,其它投资企业,,2019
辽宁省,铁岭市,铁岭县,铁岭协合兴达东孤家子风电场,,陆上集中式,已并网,48,2014/12/17,2017/12/1,40,2018/11/21,2019/1/25,48,铁岭协合兴达风力发电有限公司,中国风电集团,,2019
辽宁省,铁岭市,铁岭县,铁岭心田堡风电场,,陆上集中式,已并网,48,2011/12/30,2012/12/1,48,2013/7/3,2013/10/6,48,华电铁岭风力发电有限公司,华电新能源,,2013
辽宁省,葫芦岛市,兴城市,徐大堡核电厂非核心区分散式风电场新建工程,,陆上分散式,已并网,7.5,2017/8/14,2018/4/1,7.5,2018/4/10,2018/4/10,7.5,中核辽宁核电有限公司,,,2018
辽宁省,营口市,鲅鱼圈区,营口仙人岛风力发电场,,陆上集中式,已并网,33.66,1999/1/1,1999/7/1,33.66,,,33.6,辽宁营口风力发电有限责任公司,其它投资企业,,2019
辽宁省,阜新市,彰武县,彰武东方红风电场,,陆上集中式,已并网,49.5,2009/11/4,2009/12/1,49.5,2010/5/25,2010/7/16,49.5,阜新聚合风力发电有限公司,国电集团,,2010
辽宁省,阜新市,彰武县,彰武金山风电场,,陆上集中式,已并网,24.65,2002/8/12,2003/10/1,24.65,,2006/5/1,24.65,辽宁彰武金山风力发电有限责任公司,华电,,2006
辽宁省,阜新市,彰武县,彰武巨龙湖,,陆上集中式,已并网,49.5,2009/4/13,2009/12/1,49.5,2010/5/25,2010/1/28,49.5,阜新巨龙湖风力发电有限公司,国电集团,,2010
辽宁省,阜新市,彰武县,彰武马鬃山风电场,,陆上集中式,已并网,49.5,2008/9/26,2009/12/1,49.5,2009/8/19,2009/9/28,49.5,阜新联合风力发电有限公司,中国风电集团,,2009
辽宁省,阜新市,彰武县,彰武平安地风力发电场,,陆上集中式,已并网,49.5,2010/2/10,2010/12/1,49.5,2010/5/25,2010/11/30,49.5,阜新聚缘风力发电有限公司,中国风电集团,,2010
辽宁省,阜新市,彰武县,彰武千佛山风电场,,陆上集中式,已并网,49.5,2009/9/22,2009/12/1,49.5,2010/5/25,2010/6/10,49.5,阜新千佛山风力发电有限公司,国电集团,,2010
辽宁省,阜新市,彰武县,彰武西大营子风电场,,陆上集中式,已并网,49.5,2009/7/27,2009/12/1,49.5,2010/5/25,2009/12/24,49.5,阜新华顺风力发电有限公司,国电集团,,2009
辽宁省,朝阳市,北票市,中电投北票台吉营风电场,,陆上集中式,已并网,49.5,2010/12/30,2011/4/1,49.5,2011/7/12,2011/8/20,49.5,中电投东北新能源发展有限公司,中电投,,2011
辽宁省,大连市,瓦房店市,中电投大连驼山风电场二期,,陆上集中式,已并网,49.5,2009/8/31,2010/12/1,49.5,2012/12/10,2010/12/31,49.5,中电投东北新能源发展有限公司,中电投,,2010
辽宁省,大连市,瓦房店市,中电投大连驼山风电场一期工程,,陆上集中式,已并网,49.5,2008/7/15,2009/8/1,49.5,2009/12/18,2009/12/27,49.5,中电投东北新能源（大连）驼山风电有限公司,,,2009
辽宁省,朝阳市,北票市,中电投东北新能源北票山湾风力发电场工程,,陆上集中式,已并网,44,2014/12/31,2015/1/1,38,2015/4/29,2015/8/1,44,中电投东北新能源发展有限公司,中电投,,2015
辽宁省,鞍山市,台安县,中电投东北新能源台安桓洞50MW风电场新建工程项目,,陆上集中式,已并网,50,2016/12/30,2018/10/1,2.5,2018/11/14,2019/12/21,50,鞍山洁能新能源有限公司,国家电力投资集团公司,,2019
辽宁省,朝阳市,建平县,中电投建平哈拉道口风电场,,陆上集中式,已并网,49.5,2012/9/29,2012/10/1,49.5,2012/7/31,2013/8/16,49.5,中电投东北新能源发展有限公司,中电投,,2013
辽宁省,朝阳市,建平县,中电投建平上新井风力发电项目,,陆上集中式,已并网,49.5,2015/12/29,2019/1/1,,2018/10/23,2018/12/18,49.5,中电投东北新能源朝阳风电有限公司,,,2018
辽宁省,锦州市,北镇市,中电装备北镇大市风力发电项目,,陆上集中式,已并网,48,2014/7/25,2017/4/1,48,2017/12/5,2017/12/27,48,中电装备北镇市风电有限责任公司,国家电网公司,,2017
辽宁省,朝阳市,北票市,中广核北票长皋风电场,,陆上集中式,已并网,48,2011/6/24,2011/12/1,48,2012/4/5,2012/6/8,48,北票中广核长皋风力发电有限公司,中广核,,2012
辽宁省,大连市,瓦房店市,中广核大连西中岛风电场,,陆上集中式,已并网,39.6,2009/12/31,2011/12/1,48.6,2012/9/1,2012/9/29,39.6,大连长兴岛中广核风力发电有限公司,中广核,,2012
辽宁省,营口市,盖州市,中广核盖州沙岗子风力发电项目,,陆上集中式,已并网,48,2011/12/31,2017/1/1,48,2017/9/1,2017/9/30,48,中广核盖州风力发电有限公司,中广核,,2017
辽宁省,大连市,瓦房店市,中广核泡崖大北山风电场新建工程项目,,陆上集中式,已并网,49.5,2011/5/31,2012/12/1,49.5,2013/11/1,2013/8/15,49.5,中广核大北山（瓦房店）风力发电有限公司,中广核,,2013
辽宁省,锦州市,义县,中广核义县刘龙台风电场新建工程（二期）,,陆上集中式,已并网,50,2016/10/27,2018/11/1,50,2018/8/17,2018/11/6,50,义县中广核义北风力发电有限公司,中广核,,2018
辽宁省,锦州市,义县,中广核义县刘龙台风电场新建工程（一期）,,陆上集中式,已并网,100,2014/12/31,2017/6/1,100,2018/6/20,2018/7/9,100,义县中广核义北风力发电有限公司,中广核,,2018
辽宁省,朝阳市,北票市,中国水电北票王子山风力发电项目,,陆上集中式,已并网,49.5,2011/12/23,2012/4/1,49.5,,2013/8/26,49.5,中国水电建设集团朝阳风电开发有限公司,中国水电建设集团,,2013
辽宁省,朝阳市,建平县,中航建平黑水镇风电场,,陆上集中式,已并网,46,2014/5/15,2017/8/1,42,2018/4/10,2018/6/30,46,中航朝风新能源电力有限公司,,,2018
辽宁省,朝阳市,北票市,中水建新能源朝阳北票西山风电场项目,,陆上集中式,已并网,49.5,2014/2/15,2015/9/1,49.5,2016/6/17,2016/6/25,49.5,朝阳中电建风力发电有限公司,中国电力建设集团,,2016
辽宁省,鞍山市,经济开发区,鞍山经开区,,陆上分散式,核准未开工,13.6,2019/12/25,,,,,,中广核风电有限公司辽宁分公司,中广核,,2019
辽宁省,铁岭市,昌图县,宝力农场后徐家分散式风电项目,,陆上分散式,核准未开工,2.5,2019/7/11,,,,,,凯风（昌图）新能源有限公司,其它投资企业,,2019
辽宁省,铁岭市,昌图县,宝力农场紫树槐分散式风电项目,,陆上分散式,核准未开工,2.5,2019/7/11,,,,,,凯风（昌图）新能源有限公司,其它投资企业,,2019
辽宁省,朝阳市,朝阳县,北京天润朝阳县北沟门风力发电项目,,陆上集中式,核准未开工,50,2016/12/22,,,,,,朝阳天润风电有限公司,天润,,2019
辽宁省,朝阳市,北票市,北票市宝地新能源有限公司东官营镇12.5MW分散式风电项目,,陆上分散式,核准未开工,12.5,2019/6/24,,,,,,北票市宝地新能源有限公司,,,2019
辽宁省,朝阳市,北票市,北票亚新双冠新能源有限公司蒙古营村12.5MW分散式风电项目,,陆上分散式,核准未开工,12.5,2019/1/29,,,,,,北票亚新双冠新能源有限公司,,,2019
辽宁省,朝阳市,北票市,北票亚新双冠新能源有限公司蒙古营二期12.5MW分散式风电项目,,陆上分散式,核准未开工,12.5,2019/1/29,,,,,,北票亚新双冠新能源有限公司,,,2019
辽宁省,朝阳市,建平县,朝阳诚鑫沙海6.6MW分散式风电项目,,陆上分散式,核准未开工,6.6,2019/4/19,,,,,,朝阳诚鑫新能源有限公司,,,2019
辽宁省,朝阳市,双塔区,朝阳市双塔区宝地新能源有限公司桃花吐镇李家窝铺二期7.5MW分散式风电项目,,陆上分散式,核准未开工,7.5,2019/6/28,,,,,,朝阳市双塔区宝地新能源有限公司,,,2019
辽宁省,朝阳市,双塔区,朝阳市双塔区宝地新能源有限公司桃花吐镇南台村二期7.5MW分散式风电项目,,陆上分散式,核准未开工,7.5,2019/6/28,,,,,,朝阳市双塔区宝地新能源有限公司,,,2019
辽宁省,朝阳市,双塔区,朝阳市双塔区宝地新能源有限公司桃花吐镇下洼村二期10MW分散式风电项目,,陆上分散式,核准未开工,10,2019/6/28,,,,,,朝阳市双塔区宝地新能源有限公司,,,2019
辽宁省,朝阳市,双塔区,朝阳市双塔区宝地新能源有限公司桃花吐镇下洼村一期10MW分散式风电项目,,陆上分散式,核准未开工,10,2019/6/28,,,,,,朝阳市双塔区宝地新能源有限公司,,,2019
辽宁省,大连市,庄河市,大连市花园口Ⅱ海上风电场项目,,海上风电,核准未开工,180,2019/12/1,,,,,,国家电投,国电投,,2019
辽宁省,大连市,长海县,大连市花园口I海上风电场项目,,海上风电,核准未开工,219.3,2019/12/1,,,,,,国家电投,国电投,,2019
辽宁省,大连市,庄河市,大连市庄河海上风电场址IV项目,,海上风电,核准未开工,550,2019/12/1,,,,,,华能,华能,,2019
辽宁省,大连市,庄河市,大连市庄河海上风电场址I项目,,海上风电,核准未开工,100,2019/12/1,,,,,,中国大唐集团海洋能源产业有限公司,大唐,,2019
